TimeFromStart,BlockIO,CPUPerc,Container,ID,MemPerc,MemUsage,Name,NetIO,PIDs,FileIn,FileOut
11.531408,0B / 0B,15.82%,otel-collector,2cdf1978838b,20.05%,100.2MiB / 500MiB,otel-collector,7.96MB / 6.08MB,21,0,0
21.581843,0B / 0B,13.69%,otel-collector,2cdf1978838b,22.74%,113.7MiB / 500MiB,otel-collector,20.2MB / 14.1MB,21,0,0
31.548266,0B / 0B,15.28%,otel-collector,2cdf1978838b,22.94%,114.7MiB / 500MiB,otel-collector,32.1MB / 22.2MB,21,0,0
41.599075,0B / 0B,15.44%,otel-collector,2cdf1978838b,23.30%,116.5MiB / 500MiB,otel-collector,43.5MB / 29.7MB,21,0,0
51.537451,0B / 0B,18.53%,otel-collector,2cdf1978838b,23.56%,117.8MiB / 500MiB,otel-collector,57.1MB / 38.9MB,21,0,0
61.532876,0B / 0B,17.54%,otel-collector,2cdf1978838b,24.80%,124MiB / 500MiB,otel-collector,70.4MB / 47.6MB,21,0,0
71.534579,4.1kB / 0B,14.22%,otel-collector,2cdf1978838b,25.36%,126.8MiB / 500MiB,otel-collector,83.2MB / 56.2MB,21,0,0
81.539209,4.1kB / 0B,8.50%,otel-collector,2cdf1978838b,25.16%,125.8MiB / 500MiB,otel-collector,92.7MB / 62.3MB,21,0,0
91.533528,4.1kB / 0B,17.26%,otel-collector,2cdf1978838b,23.83%,119.2MiB / 500MiB,otel-collector,104MB / 69.7MB,21,0,0
101.593733,4.1kB / 0B,15.44%,otel-collector,2cdf1978838b,23.62%,118.1MiB / 500MiB,otel-collector,118MB / 78.9MB,21,0,0
111.551248,4.1kB / 0B,14.62%,otel-collector,2cdf1978838b,25.03%,125.2MiB / 500MiB,otel-collector,129MB / 86.3MB,21,0,0
121.574596,4.1kB / 0B,15.51%,otel-collector,2cdf1978838b,25.15%,125.8MiB / 500MiB,otel-collector,142MB / 95.3MB,22,0,0
