TimeFromStart,BlockIO,CPUPerc,Container,ID,MemPerc,MemUsage,Name,NetIO,PIDs,FileIn,FileOut
11.537304,16.4kB / 0B,20.42%,otel-collector,32dc2928bb94,29.16%,145.8MiB / 500MiB,otel-collector,9.42MB / 7.19MB,21,17010751,8626757
21.536798,16.4kB / 0B,33.38%,otel-collector,32dc2928bb94,35.71%,178.6MiB / 500MiB,otel-collector,20.1MB / 16MB,21,35803762,21534170
31.539125,16.4kB / 0B,27.09%,otel-collector,32dc2928bb94,37.92%,189.6MiB / 500MiB,otel-collector,30.7MB / 26MB,22,53314932,35150551
41.539513,16.4kB / 0B,31.42%,otel-collector,32dc2928bb94,37.26%,186.3MiB / 500MiB,otel-collector,43.2MB / 35.7MB,22,75400990,49460811
51.547269,16.4kB / 0B,34.52%,otel-collector,32dc2928bb94,36.30%,181.5MiB / 500MiB,otel-collector,55.2MB / 45.9MB,22,96528419,64342365
61.535548,16.4kB / 33.2MB,47.00%,otel-collector,32dc2928bb94,37.55%,187.8MiB / 500MiB,otel-collector,68MB / 57.5MB,22,117955365,81320072
71.541652,16.4kB / 67.2MB,55.37%,otel-collector,32dc2928bb94,38.85%,194.2MiB / 500MiB,otel-collector,80.7MB / 68.5MB,22,139574285,97778231
81.545512,16.4kB / 112MB,26.54%,otel-collector,32dc2928bb94,37.82%,189.1MiB / 500MiB,otel-collector,89.7MB / 77MB,22,155888394,111763102
91.559847,16.4kB / 143MB,53.06%,otel-collector,32dc2928bb94,37.35%,186.7MiB / 500MiB,otel-collector,102MB / 86.4MB,22,176532641,123803385
101.570530,16.4kB / 143MB,45.50%,otel-collector,32dc2928bb94,37.14%,185.7MiB / 500MiB,otel-collector,114MB / 97.5MB,22,197243112,139747339
111.569050,16.4kB / 191MB,53.16%,otel-collector,32dc2928bb94,37.68%,188.4MiB / 500MiB,otel-collector,125MB / 108MB,23,217454335,156600722
121.564672,16.4kB / 240MB,54.20%,otel-collector,32dc2928bb94,37.62%,188.1MiB / 500MiB,otel-collector,138MB / 119MB,23,239068499,171282420
131.533715,16.4kB / 260MB,51.30%,otel-collector,32dc2928bb94,38.01%,190.1MiB / 500MiB,otel-collector,149MB / 128MB,23,258477650,186145936
141.533666,16.4kB / 314MB,41.57%,otel-collector,32dc2928bb94,39.07%,195.3MiB / 500MiB,otel-collector,162MB / 139MB,23,278898932,200994061
151.537216,16.4kB / 335MB,36.09%,otel-collector,32dc2928bb94,39.20%,196MiB / 500MiB,otel-collector,170MB / 147MB,23,294449086,213789691
161.540533,16.4kB / 365MB,58.68%,otel-collector,32dc2928bb94,39.26%,196.3MiB / 500MiB,otel-collector,181MB / 157MB,23,313859077,228636886
171.578700,16.4kB / 402MB,38.78%,otel-collector,32dc2928bb94,39.02%,195.1MiB / 500MiB,otel-collector,194MB / 167MB,23,335793539,243617605
181.533549,16.4kB / 425MB,35.74%,otel-collector,32dc2928bb94,39.50%,197.5MiB / 500MiB,otel-collector,204MB / 177MB,23,353554232,258251630
191.544731,20.5kB / 461MB,60.01%,otel-collector,32dc2928bb94,38.74%,193.7MiB / 500MiB,otel-collector,216MB / 187MB,23,373747411,272867285
201.566270,20.5kB / 497MB,40.37%,otel-collector,32dc2928bb94,38.08%,190.4MiB / 500MiB,otel-collector,227MB / 197MB,23,392545879,286633395
211.548437,20.5kB / 533MB,30.98%,otel-collector,32dc2928bb94,39.04%,195.2MiB / 500MiB,otel-collector,238MB / 206MB,23,410110949,303346624
221.528759,20.5kB / 585MB,37.99%,otel-collector,32dc2928bb94,39.23%,196.1MiB / 500MiB,otel-collector,248MB / 215MB,23,428475763,315419956
231.559082,20.5kB / 602MB,50.83%,otel-collector,32dc2928bb94,38.94%,194.7MiB / 500MiB,otel-collector,259MB / 224MB,23,447378837,329659498
241.538746,20.5kB / 628MB,34.37%,otel-collector,32dc2928bb94,40.78%,203.9MiB / 500MiB,otel-collector,270MB / 234MB,23,466166951,343943609
251.546386,28.7kB / 670MB,59.54%,otel-collector,32dc2928bb94,39.04%,195.2MiB / 500MiB,otel-collector,281MB / 244MB,23,485138104,357385667
261.535204,28.7kB / 705MB,56.44%,otel-collector,32dc2928bb94,39.05%,195.2MiB / 500MiB,otel-collector,292MB / 253MB,23,503739334,371044724
271.542067,28.7kB / 733MB,41.91%,otel-collector,32dc2928bb94,39.51%,197.6MiB / 500MiB,otel-collector,304MB / 263MB,23,523380567,387206836
281.536400,28.7kB / 776MB,34.70%,otel-collector,32dc2928bb94,39.15%,195.7MiB / 500MiB,otel-collector,313MB / 272MB,23,540824492,400502958
291.551618,28.7kB / 793MB,52.01%,otel-collector,32dc2928bb94,39.55%,197.7MiB / 500MiB,otel-collector,324MB / 282MB,23,558673777,413508682
301.536310,28.7kB / 835MB,62.70%,otel-collector,32dc2928bb94,39.35%,196.7MiB / 500MiB,otel-collector,336MB / 292MB,23,579577322,428915140
311.576261,28.7kB / 856MB,51.71%,otel-collector,32dc2928bb94,39.51%,197.5MiB / 500MiB,otel-collector,348MB / 302MB,23,599877759,443704703
321.547076,28.7kB / 902MB,60.03%,otel-collector,32dc2928bb94,38.77%,193.8MiB / 500MiB,otel-collector,360MB / 312MB,23,620268304,457719594
331.537933,28.7kB / 956MB,59.56%,otel-collector,32dc2928bb94,39.21%,196MiB / 500MiB,otel-collector,372MB / 323MB,23,641199806,473992848
341.553414,28.7kB / 994MB,53.88%,otel-collector,32dc2928bb94,38.90%,194.5MiB / 500MiB,otel-collector,383MB / 333MB,23,661652013,489655598
351.539802,28.7kB / 994MB,28.03%,otel-collector,32dc2928bb94,39.30%,196.5MiB / 500MiB,otel-collector,392MB / 341MB,23,677497327,502546898
361.592750,28.7kB / 1.02GB,36.91%,otel-collector,32dc2928bb94,39.16%,195.8MiB / 500MiB,otel-collector,404MB / 350MB,23,697192695,516728626
371.535049,32.8kB / 1.08GB,60.98%,otel-collector,32dc2928bb94,39.67%,198.4MiB / 500MiB,otel-collector,416MB / 361MB,23,719483601,531417779
381.534486,32.8kB / 1.1GB,59.11%,otel-collector,32dc2928bb94,39.19%,196MiB / 500MiB,otel-collector,427MB / 371MB,23,737986580,546504738
391.538116,32.8kB / 1.15GB,55.74%,otel-collector,32dc2928bb94,40.12%,200.6MiB / 500MiB,otel-collector,440MB / 382MB,23,759545491,562267844
401.566874,32.8kB / 1.18GB,64.82%,otel-collector,32dc2928bb94,39.34%,196.7MiB / 500MiB,otel-collector,452MB / 393MB,23,781248186,578481090
411.554099,32.8kB / 1.21GB,49.57%,otel-collector,32dc2928bb94,39.43%,197.2MiB / 500MiB,otel-collector,462MB / 402MB,23,797168528,594503115
421.536617,32.8kB / 1.25GB,58.92%,otel-collector,32dc2928bb94,39.58%,197.9MiB / 500MiB,otel-collector,473MB / 410MB,23,816175760,605112040
431.532425,32.8kB / 1.28GB,62.37%,otel-collector,32dc2928bb94,39.88%,199.4MiB / 500MiB,otel-collector,484MB / 420MB,23,835842467,619635046
441.547814,32.8kB / 1.32GB,49.15%,otel-collector,32dc2928bb94,39.93%,199.6MiB / 500MiB,otel-collector,496MB / 431MB,23,856783578,635455126
451.537382,32.8kB / 1.36GB,60.03%,otel-collector,32dc2928bb94,40.13%,200.7MiB / 500MiB,otel-collector,508MB / 441MB,23,878106177,651001419
461.534422,32.8kB / 1.4GB,56.70%,otel-collector,32dc2928bb94,40.36%,201.8MiB / 500MiB,otel-collector,520MB / 451MB,23,897557512,665868117
471.568957,32.8kB / 1.43GB,39.02%,otel-collector,32dc2928bb94,39.90%,199.5MiB / 500MiB,otel-collector,532MB / 462MB,23,918143809,681259781
481.552716,32.8kB / 1.47GB,50.15%,otel-collector,32dc2928bb94,39.63%,198.1MiB / 500MiB,otel-collector,542MB / 471MB,23,935014489,696232654
491.533700,41kB / 1.49GB,52.22%,otel-collector,32dc2928bb94,39.41%,197.1MiB / 500MiB,otel-collector,552MB / 479MB,23,953249790,709345951
501.544389,41kB / 1.51GB,45.40%,otel-collector,32dc2928bb94,41.05%,205.3MiB / 500MiB,otel-collector,564MB / 490MB,23,974521227,724131425
511.532192,41kB / 1.56GB,59.79%,otel-collector,32dc2928bb94,40.17%,200.8MiB / 500MiB,otel-collector,575MB / 500MB,23,993052249,740138328
521.536763,41kB / 1.6GB,61.32%,otel-collector,32dc2928bb94,40.56%,202.8MiB / 500MiB,otel-collector,587MB / 510MB,23,1014344002,755157850
531.536940,41kB / 1.64GB,56.30%,otel-collector,32dc2928bb94,40.47%,202.3MiB / 500MiB,otel-collector,600MB / 521MB,23,1035198851,770478114
541.545152,41kB / 1.66GB,51.63%,otel-collector,32dc2928bb94,40.40%,202MiB / 500MiB,otel-collector,611MB / 531MB,23,1054981673,786295222
551.555215,41kB / 1.69GB,54.52%,otel-collector,32dc2928bb94,41.74%,208.7MiB / 500MiB,otel-collector,620MB / 539MB,23,1072126794,797046170
561.544481,41kB / 1.73GB,57.34%,otel-collector,32dc2928bb94,40.70%,203.5MiB / 500MiB,otel-collector,632MB / 549MB,23,1091181564,812655368
571.537834,41kB / 1.78GB,63.92%,otel-collector,32dc2928bb94,40.46%,202.3MiB / 500MiB,otel-collector,644MB / 559MB,23,1112155923,827726075
581.575518,41kB / 1.8GB,41.43%,otel-collector,32dc2928bb94,40.50%,202.5MiB / 500MiB,otel-collector,656MB / 569MB,23,1132663513,842704568
591.549048,41kB / 1.84GB,59.01%,otel-collector,32dc2928bb94,40.61%,203MiB / 500MiB,otel-collector,667MB / 580MB,23,1153567334,858894714
601.535523,41kB / 1.86GB,91.51%,otel-collector,32dc2928bb94,40.55%,202.7MiB / 500MiB,otel-collector,680MB / 591MB,23,1174149228,876217299
611.563163,49.2kB / 1.9GB,29.45%,otel-collector,32dc2928bb94,42.11%,210.5MiB / 500MiB,otel-collector,689MB / 600MB,23,1190388475,889385889
621.549869,49.2kB / 1.94GB,33.47%,otel-collector,32dc2928bb94,40.58%,202.9MiB / 500MiB,otel-collector,700MB / 609MB,23,1208880645,900794410
631.552553,49.2kB / 1.99GB,62.00%,otel-collector,32dc2928bb94,40.38%,201.9MiB / 500MiB,otel-collector,711MB / 618MB,23,1227846510,914565053
641.536392,49.2kB / 2.01GB,54.60%,otel-collector,32dc2928bb94,40.50%,202.5MiB / 500MiB,otel-collector,722MB / 628MB,23,1246821063,929905315
651.534418,49.2kB / 2.02GB,58.12%,otel-collector,32dc2928bb94,40.60%,203MiB / 500MiB,otel-collector,734MB / 639MB,23,1267791990,944104536
661.544834,49.2kB / 2.07GB,75.13%,otel-collector,32dc2928bb94,40.60%,203MiB / 500MiB,otel-collector,747MB / 649MB,23,1289977310,961120348
671.562607,53.2kB / 2.12GB,104.92%,otel-collector,32dc2928bb94,41.04%,205.2MiB / 500MiB,otel-collector,760MB / 661MB,23,1311848757,977520225
681.547912,53.2kB / 2.14GB,36.07%,otel-collector,32dc2928bb94,40.29%,201.4MiB / 500MiB,otel-collector,769MB / 669MB,23,1326726729,990393099
691.536559,53.2kB / 2.19GB,87.33%,otel-collector,32dc2928bb94,40.80%,204MiB / 500MiB,otel-collector,780MB / 678MB,23,1346452956,1003802254
701.540528,53.2kB / 2.23GB,94.80%,otel-collector,32dc2928bb94,40.60%,203MiB / 500MiB,otel-collector,792MB / 688MB,23,1367185850,1018315144
711.571590,53.2kB / 2.25GB,64.14%,otel-collector,32dc2928bb94,41.46%,207.3MiB / 500MiB,otel-collector,802MB / 698MB,23,1385661555,1034967724
721.583875,53.2kB / 2.29GB,68.74%,otel-collector,32dc2928bb94,41.62%,208.1MiB / 500MiB,otel-collector,815MB / 709MB,23,1407747489,1049486967
731.542278,57.3kB / 2.33GB,94.37%,otel-collector,32dc2928bb94,40.75%,203.7MiB / 500MiB,otel-collector,827MB / 719MB,23,1428874807,1065446471
741.530621,57.3kB / 2.37GB,63.77%,otel-collector,32dc2928bb94,40.80%,204MiB / 500MiB,otel-collector,838MB / 729MB,23,1447517218,1081170032
