TimeFromStart,BlockIO,CPUPerc,Container,ID,MemPerc,MemUsage,Name,NetIO,PIDs,FileIn,FileOut
11.603019,8.19kB / 0B,26.65%,otel-collector,3046606fab4b,29.62%,148.1MiB / 500MiB,otel-collector,7.58MB / 5.64MB,21,13837914,9176063
21.533482,8.19kB / 0B,25.03%,otel-collector,3046606fab4b,34.65%,173.3MiB / 500MiB,otel-collector,16.8MB / 14.5MB,22,29062178,24156077
31.629580,8.19kB / 0B,26.94%,otel-collector,3046606fab4b,36.83%,184.2MiB / 500MiB,otel-collector,26.4MB / 23.7MB,22,45143206,43841991
41.537834,8.19kB / 0B,45.39%,otel-collector,3046606fab4b,35.13%,175.7MiB / 500MiB,otel-collector,35.2MB / 32MB,22,60525836,59103460
51.549074,8.19kB / 0B,41.23%,otel-collector,3046606fab4b,33.80%,169MiB / 500MiB,otel-collector,44.9MB / 41.5MB,22,75990552,79008007
61.545221,8.19kB / 19MB,27.89%,otel-collector,3046606fab4b,38.37%,191.9MiB / 500MiB,otel-collector,54.5MB / 50.4MB,22,92929257,96248906
71.562652,16.4kB / 53.9MB,35.43%,otel-collector,3046606fab4b,36.12%,180.6MiB / 500MiB,otel-collector,62.2MB / 58.3MB,22,105513925,112372492
81.544820,16.4kB / 53.9MB,49.39%,otel-collector,3046606fab4b,37.35%,186.8MiB / 500MiB,otel-collector,70.9MB / 66.4MB,22,121273231,127734534
91.576392,16.4kB / 86.1MB,28.26%,otel-collector,3046606fab4b,36.28%,181.4MiB / 500MiB,otel-collector,79.8MB / 75MB,22,135743376,144606708
101.533472,16.4kB / 119MB,46.20%,otel-collector,3046606fab4b,35.95%,179.7MiB / 500MiB,otel-collector,88.1MB / 83.7MB,22,149603080,162546265
111.537977,16.4kB / 155MB,37.51%,otel-collector,3046606fab4b,38.25%,191.2MiB / 500MiB,otel-collector,97.5MB / 92.2MB,22,165312633,179104692
121.529903,16.4kB / 201MB,27.79%,otel-collector,3046606fab4b,37.79%,188.9MiB / 500MiB,otel-collector,105MB / 100MB,22,178877995,193655006
131.548406,20.5kB / 218MB,31.61%,otel-collector,3046606fab4b,37.74%,188.7MiB / 500MiB,otel-collector,115MB / 109MB,22,194417498,211051863
141.552095,20.5kB / 250MB,27.24%,otel-collector,3046606fab4b,36.79%,183.9MiB / 500MiB,otel-collector,122MB / 116MB,22,206669262,225766919
151.531642,20.5kB / 282MB,48.62%,otel-collector,3046606fab4b,37.73%,188.7MiB / 500MiB,otel-collector,131MB / 124MB,22,221548117,243146530
161.534154,20.5kB / 314MB,53.79%,otel-collector,3046606fab4b,36.71%,183.5MiB / 500MiB,otel-collector,140MB / 133MB,23,237569807,259060811
171.560679,20.5kB / 333MB,48.92%,otel-collector,3046606fab4b,37.81%,189.1MiB / 500MiB,otel-collector,149MB / 142MB,23,252614015,275580474
181.537490,20.5kB / 366MB,56.27%,otel-collector,3046606fab4b,38.01%,190.1MiB / 500MiB,otel-collector,159MB / 151MB,23,269509459,293702470
191.562374,28.7kB / 403MB,48.15%,otel-collector,3046606fab4b,38.00%,190MiB / 500MiB,otel-collector,168MB / 160MB,23,285294735,312372426
201.562476,28.7kB / 439MB,54.37%,otel-collector,3046606fab4b,38.33%,191.7MiB / 500MiB,otel-collector,177MB / 169MB,23,300393709,330322370
211.543072,28.7kB / 473MB,51.85%,otel-collector,3046606fab4b,38.76%,193.8MiB / 500MiB,otel-collector,185MB / 176MB,23,313273898,343670981
221.532013,28.7kB / 504MB,33.52%,otel-collector,3046606fab4b,37.88%,189.4MiB / 500MiB,otel-collector,193MB / 184MB,23,327698007,358607064
231.573836,28.7kB / 545MB,53.18%,otel-collector,3046606fab4b,38.84%,194.2MiB / 500MiB,otel-collector,202MB / 193MB,23,342009402,375285563
241.549004,28.7kB / 563MB,29.80%,otel-collector,3046606fab4b,39.10%,195.5MiB / 500MiB,otel-collector,210MB / 200MB,23,355161743,390762124
251.572760,28.7kB / 584MB,41.20%,otel-collector,3046606fab4b,38.75%,193.8MiB / 500MiB,otel-collector,219MB / 210MB,23,371943475,409191961
261.555619,28.7kB / 622MB,34.36%,otel-collector,3046606fab4b,38.27%,191.3MiB / 500MiB,otel-collector,228MB / 218MB,23,387332723,426760709
271.563814,28.7kB / 655MB,26.68%,otel-collector,3046606fab4b,38.24%,191.2MiB / 500MiB,otel-collector,236MB / 226MB,23,400037569,441206719
281.546951,28.7kB / 685MB,36.69%,otel-collector,3046606fab4b,40.10%,200.5MiB / 500MiB,otel-collector,245MB / 233MB,23,414274163,456585681
291.539246,28.7kB / 716MB,38.10%,otel-collector,3046606fab4b,38.52%,192.6MiB / 500MiB,otel-collector,253MB / 241MB,23,428206420,472261904
301.532353,28.7kB / 748MB,51.26%,otel-collector,3046606fab4b,38.81%,194.1MiB / 500MiB,otel-collector,261MB / 250MB,23,442599010,488827381
311.538491,32.8kB / 782MB,34.73%,otel-collector,3046606fab4b,39.23%,196.2MiB / 500MiB,otel-collector,271MB / 259MB,23,459269929,505599945
321.532449,32.8kB / 818MB,37.83%,otel-collector,3046606fab4b,40.62%,203.1MiB / 500MiB,otel-collector,280MB / 267MB,23,474479401,522671584
331.536139,32.8kB / 836MB,49.41%,otel-collector,3046606fab4b,38.42%,192.1MiB / 500MiB,otel-collector,289MB / 277MB,23,489989214,541268872
341.535999,32.8kB / 883MB,29.64%,otel-collector,3046606fab4b,39.20%,196MiB / 500MiB,otel-collector,296MB / 283MB,23,501533457,555087060
351.528028,32.8kB / 910MB,46.66%,otel-collector,3046606fab4b,38.71%,193.6MiB / 500MiB,otel-collector,304MB / 291MB,23,514786571,570486156
361.532492,32.8kB / 944MB,34.80%,otel-collector,3046606fab4b,40.29%,201.4MiB / 500MiB,otel-collector,313MB / 300MB,23,530308221,586312537
371.542477,36.9kB / 977MB,45.39%,otel-collector,3046606fab4b,38.63%,193.1MiB / 500MiB,otel-collector,321MB / 308MB,23,544601064,601987295
381.536741,36.9kB / 994MB,49.12%,otel-collector,3046606fab4b,38.57%,192.9MiB / 500MiB,otel-collector,329MB / 316MB,23,557831896,619648276
391.533451,36.9kB / 1.02GB,18.87%,otel-collector,3046606fab4b,39.06%,195.3MiB / 500MiB,otel-collector,333MB / 319MB,23,563369859,628320579
401.530181,36.9kB / 1.03GB,29.15%,otel-collector,3046606fab4b,40.12%,200.6MiB / 500MiB,otel-collector,336MB / 323MB,23,568740487,635437473
411.543171,36.9kB / 1.05GB,17.74%,otel-collector,3046606fab4b,40.18%,200.9MiB / 500MiB,otel-collector,340MB / 326MB,23,574771187,641161508
421.564813,36.9kB / 1.06GB,5.01%,otel-collector,3046606fab4b,41.17%,205.8MiB / 500MiB,otel-collector,344MB / 330MB,23,581074146,647746101
431.561921,41kB / 1.08GB,23.43%,otel-collector,3046606fab4b,40.00%,200MiB / 500MiB,otel-collector,348MB / 334MB,23,587680462,655433160
441.531822,41kB / 1.09GB,23.27%,otel-collector,3046606fab4b,39.88%,199.4MiB / 500MiB,otel-collector,351MB / 337MB,23,592724278,663278557
451.546855,41kB / 1.11GB,26.26%,otel-collector,3046606fab4b,39.99%,200MiB / 500MiB,otel-collector,355MB / 341MB,23,599903373,669705134
461.541047,41kB / 1.11GB,19.15%,otel-collector,3046606fab4b,38.98%,194.9MiB / 500MiB,otel-collector,359MB / 345MB,23,606422884,676894432
471.553499,41kB / 1.12GB,5.25%,otel-collector,3046606fab4b,41.48%,207.4MiB / 500MiB,otel-collector,362MB / 348MB,23,611305049,683520707
481.537522,41kB / 1.14GB,36.41%,otel-collector,3046606fab4b,39.90%,199.5MiB / 500MiB,otel-collector,367MB / 351MB,23,617664661,691249181
491.548680,49.2kB / 1.15GB,29.70%,otel-collector,3046606fab4b,41.16%,205.8MiB / 500MiB,otel-collector,371MB / 355MB,23,624241645,697225690
501.536358,49.2kB / 1.17GB,34.32%,otel-collector,3046606fab4b,39.27%,196.3MiB / 500MiB,otel-collector,375MB / 359MB,23,632158391,704656815
511.537734,49.2kB / 1.21GB,90.45%,otel-collector,3046606fab4b,40.21%,201MiB / 500MiB,otel-collector,388MB / 370MB,23,654639104,723897570
521.539461,49.2kB / 1.23GB,60.87%,otel-collector,3046606fab4b,39.23%,196.2MiB / 500MiB,otel-collector,399MB / 382MB,23,673718068,746835402
531.573039,49.2kB / 1.27GB,61.03%,otel-collector,3046606fab4b,41.18%,205.9MiB / 500MiB,otel-collector,411MB / 395MB,23,694135081,770515589
541.552396,49.2kB / 1.32GB,38.41%,otel-collector,3046606fab4b,40.99%,204.9MiB / 500MiB,otel-collector,420MB / 403MB,23,710214448,788362137
551.541746,49.2kB / 1.35GB,61.47%,otel-collector,3046606fab4b,40.36%,201.8MiB / 500MiB,otel-collector,432MB / 414MB,23,729992463,809827371
561.537486,49.2kB / 1.41GB,62.52%,otel-collector,3046606fab4b,40.32%,201.6MiB / 500MiB,otel-collector,443MB / 426MB,23,749306214,831567597
571.544236,49.2kB / 1.46GB,32.17%,otel-collector,3046606fab4b,41.79%,208.9MiB / 500MiB,otel-collector,455MB / 437MB,23,769503030,851978318
581.575926,49.2kB / 1.48GB,69.88%,otel-collector,3046606fab4b,40.71%,203.6MiB / 500MiB,otel-collector,468MB / 450MB,23,791657027,876718326
591.533501,49.2kB / 1.53GB,44.01%,otel-collector,3046606fab4b,41.42%,207.1MiB / 500MiB,otel-collector,480MB / 462MB,23,812357335,901321849
601.537838,49.2kB / 1.58GB,37.98%,otel-collector,3046606fab4b,41.59%,208MiB / 500MiB,otel-collector,490MB / 473MB,23,828446579,925380386
611.545696,57.3kB / 1.6GB,62.18%,otel-collector,3046606fab4b,40.51%,202.6MiB / 500MiB,otel-collector,500MB / 482MB,23,846158192,940919133
621.527393,57.3kB / 1.66GB,37.73%,otel-collector,3046606fab4b,41.55%,207.8MiB / 500MiB,otel-collector,511MB / 493MB,23,865859902,961311777
631.532880,57.3kB / 1.71GB,57.99%,otel-collector,3046606fab4b,40.97%,204.8MiB / 500MiB,otel-collector,523MB / 505MB,23,885259027,985709225
641.536477,57.3kB / 1.71GB,67.10%,otel-collector,3046606fab4b,41.02%,205.1MiB / 500MiB,otel-collector,534MB / 515MB,23,905175852,1006054708
651.535617,57.3kB / 1.77GB,85.55%,otel-collector,3046606fab4b,40.90%,204.5MiB / 500MiB,otel-collector,547MB / 528MB,23,926954054,1030736880
661.536476,57.3kB / 1.82GB,66.72%,otel-collector,3046606fab4b,41.20%,206MiB / 500MiB,otel-collector,559MB / 540MB,23,947607325,1055179083
671.533865,57.3kB / 1.85GB,53.76%,otel-collector,3046606fab4b,41.14%,205.7MiB / 500MiB,otel-collector,568MB / 549MB,23,964147457,1074082398
681.566871,57.3kB / 1.91GB,43.75%,otel-collector,3046606fab4b,40.78%,203.9MiB / 500MiB,otel-collector,579MB / 560MB,23,981586545,1094670456
691.600609,57.3kB / 1.95GB,36.60%,otel-collector,3046606fab4b,41.50%,207.5MiB / 500MiB,otel-collector,590MB / 570MB,23,1001696193,1113648832
701.547320,57.3kB / 1.97GB,55.27%,otel-collector,3046606fab4b,40.56%,202.8MiB / 500MiB,otel-collector,601MB / 582MB,23,1020227853,1136952996
711.530814,57.3kB / 2GB,67.58%,otel-collector,3046606fab4b,41.06%,205.3MiB / 500MiB,otel-collector,613MB / 593MB,23,1040995253,1157662366
721.538628,57.3kB / 2.07GB,72.40%,otel-collector,3046606fab4b,41.69%,208.4MiB / 500MiB,otel-collector,626MB / 606MB,23,1062679439,1182034866
731.545171,65.5kB / 2.12GB,47.84%,otel-collector,3046606fab4b,41.23%,206.2MiB / 500MiB,otel-collector,637MB / 617MB,23,1081848359,1205851084
741.556400,65.5kB / 2.16GB,59.91%,otel-collector,3046606fab4b,41.26%,206.3MiB / 500MiB,otel-collector,646MB / 626MB,23,1097203234,1222387912
