TimeFromStart,BlockIO,CPUPerc,Container,ID,MemPerc,MemUsage,Name,NetIO,PIDs
11.529281,4.1kB / 0B,13.76%,otel-collector,23a01a729d48,26.11%,130.6MiB / 500MiB,otel-collector,10.7MB / 5.63MB,21
21.542929,4.1kB / 0B,62.40%,otel-collector,23a01a729d48,36.09%,180.4MiB / 500MiB,otel-collector,20.5MB / 14.9MB,21
31.560418,4.1kB / 0B,64.19%,otel-collector,23a01a729d48,37.87%,189.4MiB / 500MiB,otel-collector,29.9MB / 24.9MB,21
41.531872,4.1kB / 0B,61.72%,otel-collector,23a01a729d48,38.50%,192.5MiB / 500MiB,otel-collector,39.4MB / 34.7MB,22
51.592074,4.1kB / 0B,32.89%,otel-collector,23a01a729d48,38.87%,194.3MiB / 500MiB,otel-collector,46.6MB / 43.6MB,22
61.557442,4.1kB / 0B,59.57%,otel-collector,23a01a729d48,39.50%,197.5MiB / 500MiB,otel-collector,55.1MB / 52.5MB,22
71.530372,16.4kB / 0B,41.02%,otel-collector,23a01a729d48,41.26%,206.3MiB / 500MiB,otel-collector,64.4MB / 62.2MB,22
81.523011,16.4kB / 0B,56.47%,otel-collector,23a01a729d48,40.27%,201.4MiB / 500MiB,otel-collector,73.2MB / 71.3MB,22
91.558321,16.4kB / 0B,67.93%,otel-collector,23a01a729d48,40.12%,200.6MiB / 500MiB,otel-collector,82.4MB / 81MB,22
101.530093,16.4kB / 0B,70.92%,otel-collector,23a01a729d48,40.19%,201MiB / 500MiB,otel-collector,90.9MB / 89.8MB,22
111.532826,16.4kB / 0B,57.86%,otel-collector,23a01a729d48,40.32%,201.6MiB / 500MiB,otel-collector,98.8MB / 98.8MB,22
121.533549,16.4kB / 0B,44.70%,otel-collector,23a01a729d48,39.96%,199.8MiB / 500MiB,otel-collector,106MB / 107MB,22
131.529909,24.6kB / 0B,34.50%,otel-collector,23a01a729d48,39.72%,198.6MiB / 500MiB,otel-collector,113MB / 115MB,22
141.561443,24.6kB / 0B,40.89%,otel-collector,23a01a729d48,40.23%,201.2MiB / 500MiB,otel-collector,122MB / 124MB,22
151.550209,24.6kB / 0B,59.84%,otel-collector,23a01a729d48,39.90%,199.5MiB / 500MiB,otel-collector,130MB / 132MB,23
161.538697,24.6kB / 0B,71.15%,otel-collector,23a01a729d48,40.52%,202.6MiB / 500MiB,otel-collector,139MB / 141MB,23
171.604228,24.6kB / 0B,56.07%,otel-collector,23a01a729d48,40.52%,202.6MiB / 500MiB,otel-collector,149MB / 151MB,23
181.523952,24.6kB / 0B,64.75%,otel-collector,23a01a729d48,39.99%,200MiB / 500MiB,otel-collector,156MB / 159MB,23
191.533603,24.6kB / 0B,44.74%,otel-collector,23a01a729d48,39.82%,199.1MiB / 500MiB,otel-collector,164MB / 168MB,23
201.540345,24.6kB / 0B,74.89%,otel-collector,23a01a729d48,41.02%,205.1MiB / 500MiB,otel-collector,173MB / 177MB,23
211.524146,24.6kB / 0B,67.68%,otel-collector,23a01a729d48,39.93%,199.6MiB / 500MiB,otel-collector,181MB / 186MB,23
221.527424,24.6kB / 0B,61.71%,otel-collector,23a01a729d48,39.81%,199.1MiB / 500MiB,otel-collector,189MB / 195MB,23
231.538267,24.6kB / 0B,74.57%,otel-collector,23a01a729d48,41.19%,205.9MiB / 500MiB,otel-collector,199MB / 204MB,23
241.531584,24.6kB / 0B,98.77%,otel-collector,23a01a729d48,40.16%,200.8MiB / 500MiB,otel-collector,208MB / 214MB,23
