TimeFromStart,BlockIO,CPUPerc,Container,ID,MemPerc,MemUsage,Name,NetIO,PIDs
11.563159,0B / 0B,4.43%,otel-collector,0da01fb00d1f,23.60%,118MiB / 500MiB,otel-collector,8.53MB / 4.85MB,21
21.532628,0B / 0B,24.76%,otel-collector,0da01fb00d1f,34.53%,172.6MiB / 500MiB,otel-collector,16.4MB / 12.4MB,22
31.535631,0B / 0B,27.79%,otel-collector,0da01fb00d1f,37.19%,185.9MiB / 500MiB,otel-collector,25.4MB / 21.5MB,22
41.548216,0B / 0B,29.83%,otel-collector,0da01fb00d1f,36.90%,184.5MiB / 500MiB,otel-collector,32.9MB / 29.9MB,22
51.562098,0B / 0B,28.08%,otel-collector,0da01fb00d1f,38.14%,190.7MiB / 500MiB,otel-collector,39.9MB / 38.1MB,22
61.538432,0B / 0B,34.36%,otel-collector,0da01fb00d1f,38.59%,193MiB / 500MiB,otel-collector,48MB / 45.9MB,22
71.560975,4.1kB / 0B,60.75%,otel-collector,0da01fb00d1f,38.57%,192.8MiB / 500MiB,otel-collector,55.9MB / 54.3MB,22
81.541824,4.1kB / 0B,32.88%,otel-collector,0da01fb00d1f,38.46%,192.3MiB / 500MiB,otel-collector,64.6MB / 63.4MB,22
91.561813,4.1kB / 0B,41.98%,otel-collector,0da01fb00d1f,37.85%,189.2MiB / 500MiB,otel-collector,73.6MB / 72.7MB,22
101.535557,4.1kB / 0B,36.28%,otel-collector,0da01fb00d1f,38.53%,192.7MiB / 500MiB,otel-collector,81.4MB / 81.8MB,22
111.527236,4.1kB / 0B,36.59%,otel-collector,0da01fb00d1f,39.95%,199.8MiB / 500MiB,otel-collector,88.6MB / 90MB,22
121.536535,4.1kB / 0B,28.22%,otel-collector,0da01fb00d1f,38.81%,194MiB / 500MiB,otel-collector,95.9MB / 97.2MB,22
131.532523,4.1kB / 0B,42.19%,otel-collector,0da01fb00d1f,39.53%,197.6MiB / 500MiB,otel-collector,103MB / 105MB,22
141.537410,4.1kB / 0B,37.73%,otel-collector,0da01fb00d1f,40.65%,203.2MiB / 500MiB,otel-collector,112MB / 113MB,22
151.534448,4.1kB / 0B,35.72%,otel-collector,0da01fb00d1f,39.62%,198.1MiB / 500MiB,otel-collector,120MB / 122MB,22
161.562502,4.1kB / 0B,55.93%,otel-collector,0da01fb00d1f,39.96%,199.8MiB / 500MiB,otel-collector,128MB / 131MB,22
171.560475,4.1kB / 0B,55.91%,otel-collector,0da01fb00d1f,40.11%,200.5MiB / 500MiB,otel-collector,135MB / 139MB,22
181.534227,4.1kB / 0B,35.93%,otel-collector,0da01fb00d1f,40.81%,204MiB / 500MiB,otel-collector,142MB / 147MB,23
191.563441,4.1kB / 0B,39.31%,otel-collector,0da01fb00d1f,39.84%,199.2MiB / 500MiB,otel-collector,150MB / 155MB,23
201.555601,4.1kB / 0B,52.18%,otel-collector,0da01fb00d1f,39.60%,198MiB / 500MiB,otel-collector,158MB / 163MB,23
211.572555,4.1kB / 0B,35.93%,otel-collector,0da01fb00d1f,40.06%,200.3MiB / 500MiB,otel-collector,166MB / 171MB,23
221.542809,4.1kB / 0B,36.52%,otel-collector,0da01fb00d1f,38.76%,193.8MiB / 500MiB,otel-collector,173MB / 179MB,23
231.528537,4.1kB / 0B,59.94%,otel-collector,0da01fb00d1f,39.53%,197.6MiB / 500MiB,otel-collector,181MB / 188MB,23
241.543565,4.1kB / 0B,32.32%,otel-collector,0da01fb00d1f,39.85%,199.2MiB / 500MiB,otel-collector,188MB / 195MB,23
251.535798,8.19kB / 0B,32.64%,otel-collector,0da01fb00d1f,40.21%,201MiB / 500MiB,otel-collector,195MB / 203MB,23
261.530869,8.19kB / 0B,56.86%,otel-collector,0da01fb00d1f,39.60%,198MiB / 500MiB,otel-collector,203MB / 211MB,23
271.537813,8.19kB / 0B,57.14%,otel-collector,0da01fb00d1f,39.75%,198.7MiB / 500MiB,otel-collector,210MB / 219MB,23
281.536566,8.19kB / 0B,62.97%,otel-collector,0da01fb00d1f,39.70%,198.5MiB / 500MiB,otel-collector,218MB / 228MB,23
291.543131,8.19kB / 0B,63.24%,otel-collector,0da01fb00d1f,39.74%,198.7MiB / 500MiB,otel-collector,226MB / 236MB,23
301.532342,8.19kB / 0B,36.04%,otel-collector,0da01fb00d1f,40.14%,200.7MiB / 500MiB,otel-collector,234MB / 244MB,23
311.538499,12.3kB / 0B,57.87%,otel-collector,0da01fb00d1f,40.34%,201.7MiB / 500MiB,otel-collector,240MB / 252MB,23
321.546077,12.3kB / 0B,63.16%,otel-collector,0da01fb00d1f,39.83%,199.2MiB / 500MiB,otel-collector,248MB / 260MB,23
331.555802,12.3kB / 0B,36.73%,otel-collector,0da01fb00d1f,40.45%,202.2MiB / 500MiB,otel-collector,256MB / 268MB,23
341.536544,12.3kB / 0B,64.89%,otel-collector,0da01fb00d1f,40.34%,201.7MiB / 500MiB,otel-collector,262MB / 275MB,23
351.529055,12.3kB / 0B,66.54%,otel-collector,0da01fb00d1f,40.12%,200.6MiB / 500MiB,otel-collector,271MB / 283MB,23
361.533297,12.3kB / 0B,47.76%,otel-collector,0da01fb00d1f,41.32%,206.6MiB / 500MiB,otel-collector,279MB / 292MB,23
371.537511,16.4kB / 0B,79.68%,otel-collector,0da01fb00d1f,40.33%,201.6MiB / 500MiB,otel-collector,286MB / 300MB,23
381.532885,16.4kB / 0B,66.44%,otel-collector,0da01fb00d1f,40.20%,201MiB / 500MiB,otel-collector,294MB / 308MB,23
391.538040,16.4kB / 0B,38.03%,otel-collector,0da01fb00d1f,40.22%,201.1MiB / 500MiB,otel-collector,301MB / 316MB,23
401.523119,16.4kB / 0B,66.91%,otel-collector,0da01fb00d1f,39.96%,199.8MiB / 500MiB,otel-collector,310MB / 325MB,23
