TimeFromStart,BlockIO,CPUPerc,Container,ID,MemPerc,MemUsage,Name,NetIO,PIDs
11.535540,0B / 0B,12.30%,otel-collector,a284a2b72a8c,20.16%,100.8MiB / 500MiB,otel-collector,9.61MB / 6.44MB,19
21.523463,0B / 0B,6.56%,otel-collector,a284a2b72a8c,22.45%,112.3MiB / 500MiB,otel-collector,17MB / 10.9MB,22
31.532825,0B / 0B,5.43%,otel-collector,a284a2b72a8c,23.15%,115.8MiB / 500MiB,otel-collector,24.4MB / 15.6MB,22
41.538234,0B / 0B,4.79%,otel-collector,a284a2b72a8c,23.39%,117MiB / 500MiB,otel-collector,32.3MB / 20.2MB,22
51.525097,0B / 0B,7.68%,otel-collector,a284a2b72a8c,23.09%,115.4MiB / 500MiB,otel-collector,40.5MB / 24.9MB,22
61.533198,0B / 0B,11.26%,otel-collector,a284a2b72a8c,24.75%,123.8MiB / 500MiB,otel-collector,48.9MB / 30.3MB,22
71.550207,0B / 0B,9.95%,otel-collector,a284a2b72a8c,23.47%,117.3MiB / 500MiB,otel-collector,57.5MB / 35.3MB,22
81.535069,0B / 0B,11.27%,otel-collector,a284a2b72a8c,24.24%,121.2MiB / 500MiB,otel-collector,67.1MB / 40.9MB,22
91.529650,0B / 0B,9.00%,otel-collector,a284a2b72a8c,22.02%,110.1MiB / 500MiB,otel-collector,73.4MB / 44.8MB,22
101.534782,0B / 0B,12.23%,otel-collector,a284a2b72a8c,23.80%,119MiB / 500MiB,otel-collector,81.3MB / 49.5MB,22
111.539385,0B / 0B,12.24%,otel-collector,a284a2b72a8c,23.67%,118.4MiB / 500MiB,otel-collector,89MB / 54.1MB,22
121.525824,0B / 0B,12.67%,otel-collector,a284a2b72a8c,25.27%,126.4MiB / 500MiB,otel-collector,97.6MB / 59.7MB,22
131.541987,0B / 0B,12.52%,otel-collector,a284a2b72a8c,23.49%,117.5MiB / 500MiB,otel-collector,107MB / 65MB,22
141.561804,0B / 0B,13.09%,otel-collector,a284a2b72a8c,21.18%,105.9MiB / 500MiB,otel-collector,115MB / 70MB,22
151.534727,0B / 0B,11.87%,otel-collector,a284a2b72a8c,22.83%,114.1MiB / 500MiB,otel-collector,123MB / 74.4MB,22
161.538023,0B / 0B,12.40%,otel-collector,a284a2b72a8c,21.81%,109MiB / 500MiB,otel-collector,130MB / 78.8MB,22
171.533298,0B / 0B,13.05%,otel-collector,a284a2b72a8c,23.78%,118.9MiB / 500MiB,otel-collector,137MB / 83.1MB,22
181.569859,0B / 0B,11.53%,otel-collector,a284a2b72a8c,23.67%,118.4MiB / 500MiB,otel-collector,145MB / 88.2MB,22
191.534105,0B / 0B,13.85%,otel-collector,a284a2b72a8c,23.23%,116.2MiB / 500MiB,otel-collector,153MB / 92.8MB,22
201.534608,0B / 0B,7.25%,otel-collector,a284a2b72a8c,24.76%,123.8MiB / 500MiB,otel-collector,161MB / 97.6MB,22
211.537362,0B / 0B,12.28%,otel-collector,a284a2b72a8c,23.33%,116.6MiB / 500MiB,otel-collector,169MB / 102MB,22
221.545850,0B / 0B,13.31%,otel-collector,a284a2b72a8c,24.37%,121.8MiB / 500MiB,otel-collector,175MB / 106MB,22
231.565360,0B / 0B,9.47%,otel-collector,a284a2b72a8c,21.64%,108.2MiB / 500MiB,otel-collector,182MB / 111MB,22
241.554813,0B / 0B,12.56%,otel-collector,a284a2b72a8c,24.69%,123.5MiB / 500MiB,otel-collector,190MB / 116MB,22
251.538435,0B / 0B,12.83%,otel-collector,a284a2b72a8c,22.83%,114.1MiB / 500MiB,otel-collector,198MB / 121MB,22
261.619842,0B / 0B,12.78%,otel-collector,a284a2b72a8c,23.35%,116.7MiB / 500MiB,otel-collector,207MB / 126MB,22
271.533768,0B / 0B,14.23%,otel-collector,a284a2b72a8c,23.50%,117.5MiB / 500MiB,otel-collector,215MB / 131MB,22
281.526817,0B / 0B,6.85%,otel-collector,a284a2b72a8c,24.20%,121MiB / 500MiB,otel-collector,223MB / 135MB,22
291.531326,0B / 0B,11.37%,otel-collector,a284a2b72a8c,24.41%,122.1MiB / 500MiB,otel-collector,230MB / 139MB,22
301.530458,0B / 0B,13.10%,otel-collector,a284a2b72a8c,25.55%,127.8MiB / 500MiB,otel-collector,238MB / 144MB,22
311.538736,0B / 0B,7.85%,otel-collector,a284a2b72a8c,23.22%,116.1MiB / 500MiB,otel-collector,245MB / 148MB,22
321.538136,0B / 0B,12.83%,otel-collector,a284a2b72a8c,24.38%,121.9MiB / 500MiB,otel-collector,252MB / 153MB,22
331.586915,0B / 0B,11.57%,otel-collector,a284a2b72a8c,23.87%,119.4MiB / 500MiB,otel-collector,261MB / 159MB,22
341.530522,0B / 0B,10.62%,otel-collector,a284a2b72a8c,24.89%,124.5MiB / 500MiB,otel-collector,269MB / 164MB,22
351.565522,0B / 0B,6.82%,otel-collector,a284a2b72a8c,24.24%,121.2MiB / 500MiB,otel-collector,276MB / 168MB,22
361.547845,0B / 0B,12.34%,otel-collector,a284a2b72a8c,22.99%,115MiB / 500MiB,otel-collector,284MB / 172MB,22
371.536080,0B / 0B,14.61%,otel-collector,a284a2b72a8c,24.83%,124.2MiB / 500MiB,otel-collector,290MB / 176MB,22
381.529806,0B / 0B,14.21%,otel-collector,a284a2b72a8c,23.11%,115.6MiB / 500MiB,otel-collector,297MB / 180MB,22
391.578769,0B / 0B,13.35%,otel-collector,a284a2b72a8c,24.48%,122.4MiB / 500MiB,otel-collector,305MB / 185MB,22
401.548604,0B / 0B,9.60%,otel-collector,a284a2b72a8c,24.28%,121.4MiB / 500MiB,otel-collector,314MB / 190MB,22
411.536736,0B / 0B,13.37%,otel-collector,a284a2b72a8c,24.29%,121.4MiB / 500MiB,otel-collector,321MB / 195MB,22
421.537361,0B / 0B,9.89%,otel-collector,a284a2b72a8c,23.05%,115.2MiB / 500MiB,otel-collector,328MB / 199MB,22
431.531904,0B / 0B,13.67%,otel-collector,a284a2b72a8c,24.57%,122.9MiB / 500MiB,otel-collector,335MB / 203MB,22
441.563805,0B / 0B,15.69%,otel-collector,a284a2b72a8c,24.57%,122.9MiB / 500MiB,otel-collector,343MB / 208MB,22
451.540186,0B / 0B,12.77%,otel-collector,a284a2b72a8c,24.05%,120.3MiB / 500MiB,otel-collector,350MB / 212MB,22
461.550547,0B / 0B,12.77%,otel-collector,a284a2b72a8c,24.39%,122MiB / 500MiB,otel-collector,359MB / 217MB,22
471.568117,0B / 0B,14.85%,otel-collector,a284a2b72a8c,23.76%,118.8MiB / 500MiB,otel-collector,367MB / 222MB,22
481.531395,0B / 0B,9.63%,otel-collector,a284a2b72a8c,23.76%,118.8MiB / 500MiB,otel-collector,375MB / 227MB,22
491.549552,0B / 0B,11.92%,otel-collector,a284a2b72a8c,25.21%,126.1MiB / 500MiB,otel-collector,382MB / 231MB,22
501.540639,0B / 0B,12.56%,otel-collector,a284a2b72a8c,23.08%,115.4MiB / 500MiB,otel-collector,390MB / 236MB,22
511.547957,0B / 0B,13.26%,otel-collector,a284a2b72a8c,24.69%,123.4MiB / 500MiB,otel-collector,398MB / 241MB,22
521.552761,0B / 0B,15.41%,otel-collector,a284a2b72a8c,23.51%,117.5MiB / 500MiB,otel-collector,406MB / 246MB,22
531.531044,0B / 0B,10.08%,otel-collector,a284a2b72a8c,23.38%,116.9MiB / 500MiB,otel-collector,414MB / 251MB,22
541.525863,0B / 0B,11.44%,otel-collector,a284a2b72a8c,22.41%,112MiB / 500MiB,otel-collector,422MB / 255MB,22
551.589177,0B / 0B,10.33%,otel-collector,a284a2b72a8c,23.73%,118.6MiB / 500MiB,otel-collector,429MB / 259MB,22
561.552529,0B / 0B,9.18%,otel-collector,a284a2b72a8c,24.57%,122.8MiB / 500MiB,otel-collector,437MB / 264MB,22
571.531437,0B / 0B,6.41%,otel-collector,a284a2b72a8c,24.19%,120.9MiB / 500MiB,otel-collector,444MB / 269MB,22
581.531046,0B / 0B,8.76%,otel-collector,a284a2b72a8c,24.36%,121.8MiB / 500MiB,otel-collector,452MB / 273MB,22
591.531872,0B / 0B,6.80%,otel-collector,a284a2b72a8c,24.01%,120MiB / 500MiB,otel-collector,460MB / 278MB,22
