TimeFromStart,BlockIO,CPUPerc,Container,ID,MemPerc,MemUsage,Name,NetIO,PIDs
11.566364,4.1kB / 0B,8.91%,otel-collector,c9e73d43b627,23.75%,118.8MiB / 500MiB,otel-collector,9.62MB / 7.79MB,21
21.570305,4.1kB / 0B,17.44%,otel-collector,c9e73d43b627,26.16%,130.8MiB / 500MiB,otel-collector,20.8MB / 15.8MB,21
31.550074,4.1kB / 0B,9.81%,otel-collector,c9e73d43b627,27.85%,139.2MiB / 500MiB,otel-collector,26.7MB / 20.1MB,21
41.578004,4.1kB / 0B,11.88%,otel-collector,c9e73d43b627,26.38%,131.9MiB / 500MiB,otel-collector,36.6MB / 27.6MB,21
51.536708,4.1kB / 0B,14.76%,otel-collector,c9e73d43b627,28.47%,142.3MiB / 500MiB,otel-collector,44.3MB / 33.1MB,21
61.562391,4.1kB / 0B,7.12%,otel-collector,c9e73d43b627,25.77%,128.9MiB / 500MiB,otel-collector,53.5MB / 39.6MB,21
71.531428,28.7kB / 0B,16.42%,otel-collector,c9e73d43b627,29.20%,146MiB / 500MiB,otel-collector,64.2MB / 47.6MB,21
81.560714,28.7kB / 0B,17.39%,otel-collector,c9e73d43b627,25.59%,127.9MiB / 500MiB,otel-collector,74.4MB / 55.3MB,21
91.542714,28.7kB / 0B,13.51%,otel-collector,c9e73d43b627,28.55%,142.8MiB / 500MiB,otel-collector,83.7MB / 61.7MB,21
101.541997,28.7kB / 0B,16.87%,otel-collector,c9e73d43b627,26.27%,131.3MiB / 500MiB,otel-collector,95.1MB / 70.2MB,21
111.535208,28.7kB / 0B,6.55%,otel-collector,c9e73d43b627,29.48%,147.4MiB / 500MiB,otel-collector,100MB / 73.9MB,21
121.546682,28.7kB / 0B,18.51%,otel-collector,c9e73d43b627,28.49%,142.5MiB / 500MiB,otel-collector,106MB / 77.5MB,21
131.542479,36.9kB / 0B,2.43%,otel-collector,c9e73d43b627,30.17%,150.8MiB / 500MiB,otel-collector,111MB / 81.5MB,21
141.534724,36.9kB / 0B,9.77%,otel-collector,c9e73d43b627,27.85%,139.2MiB / 500MiB,otel-collector,113MB / 82.7MB,21
151.534224,36.9kB / 0B,21.64%,otel-collector,c9e73d43b627,29.00%,145MiB / 500MiB,otel-collector,122MB / 88.8MB,22
161.562266,36.9kB / 0B,10.08%,otel-collector,c9e73d43b627,26.86%,134.3MiB / 500MiB,otel-collector,125MB / 91.1MB,22
171.533530,36.9kB / 0B,18.47%,otel-collector,c9e73d43b627,29.59%,147.9MiB / 500MiB,otel-collector,130MB / 94.4MB,22
181.546602,36.9kB / 0B,12.64%,otel-collector,c9e73d43b627,28.10%,140.5MiB / 500MiB,otel-collector,137MB / 99.9MB,22
191.595156,49.2kB / 0B,20.39%,otel-collector,c9e73d43b627,29.19%,145.9MiB / 500MiB,otel-collector,147MB / 108MB,22
201.554838,49.2kB / 0B,15.93%,otel-collector,c9e73d43b627,27.92%,139.6MiB / 500MiB,otel-collector,157MB / 114MB,22
211.543567,49.2kB / 0B,4.91%,otel-collector,c9e73d43b627,29.92%,149.6MiB / 500MiB,otel-collector,160MB / 116MB,22
221.552016,49.2kB / 0B,4.93%,otel-collector,c9e73d43b627,29.89%,149.4MiB / 500MiB,otel-collector,162MB / 118MB,22
231.535207,49.2kB / 0B,9.79%,otel-collector,c9e73d43b627,30.74%,153.7MiB / 500MiB,otel-collector,164MB / 118MB,22
241.530871,49.2kB / 0B,4.33%,otel-collector,c9e73d43b627,30.19%,150.9MiB / 500MiB,otel-collector,166MB / 120MB,22
251.534221,53.2kB / 0B,4.19%,otel-collector,c9e73d43b627,31.73%,158.6MiB / 500MiB,otel-collector,167MB / 121MB,22
