TimeFromStart,BlockIO,CPUPerc,Container,ID,MemPerc,MemUsage,Name,NetIO,PIDs
11.535871,8.19kB / 0B,36.94%,otel-collector,39590f36c4ad,29.25%,146.2MiB / 500MiB,otel-collector,9.46MB / 8.67MB,21
21.534678,8.19kB / 0B,25.93%,otel-collector,39590f36c4ad,33.34%,166.7MiB / 500MiB,otel-collector,19.1MB / 18.7MB,21
31.537044,8.19kB / 0B,10.07%,otel-collector,39590f36c4ad,35.43%,177.1MiB / 500MiB,otel-collector,24MB / 25MB,22
41.548531,8.19kB / 0B,4.95%,otel-collector,39590f36c4ad,35.65%,178.2MiB / 500MiB,otel-collector,28MB / 29.4MB,22
51.531994,8.19kB / 0B,23.06%,otel-collector,39590f36c4ad,36.99%,185MiB / 500MiB,otel-collector,32.5MB / 34.7MB,22
61.531131,8.19kB / 0B,11.62%,otel-collector,39590f36c4ad,36.63%,183.2MiB / 500MiB,otel-collector,37.2MB / 39.3MB,22
71.532617,16.4kB / 0B,13.94%,otel-collector,39590f36c4ad,35.06%,175.3MiB / 500MiB,otel-collector,40MB / 42.5MB,22
81.530231,16.4kB / 0B,9.25%,otel-collector,39590f36c4ad,35.48%,177.4MiB / 500MiB,otel-collector,42.6MB / 45.5MB,22
91.531328,16.4kB / 0B,17.00%,otel-collector,39590f36c4ad,37.59%,187.9MiB / 500MiB,otel-collector,45.5MB / 48.6MB,22
101.549581,16.4kB / 0B,4.24%,otel-collector,39590f36c4ad,36.70%,183.5MiB / 500MiB,otel-collector,48.3MB / 51.4MB,22
111.541465,16.4kB / 0B,9.29%,otel-collector,39590f36c4ad,37.76%,188.8MiB / 500MiB,otel-collector,51MB / 54.4MB,22
121.530106,16.4kB / 0B,3.72%,otel-collector,39590f36c4ad,38.81%,194.1MiB / 500MiB,otel-collector,53.9MB / 57.3MB,22
131.535343,20.5kB / 0B,15.78%,otel-collector,39590f36c4ad,37.74%,188.7MiB / 500MiB,otel-collector,56.7MB / 60.3MB,22
